index,date,weekly_c,weekly_cp,cumulative_c,cumulative_cp
127,200322,5,5,5,5
129,200322,5,5,5,5
147,200322,5,5,5,5
148,200322,5,5,5,5
149,200322,5,5,5,5
168,200322,5,5,5,5
169,200322,5,5,5,5
181,200322,,,5,5
190,200322,5,5,5,5
211,200322,5,5,5,5
232,200322,5,5,5,5
250,200322,5,5,5,5
253,200322,,,5,5
254,200322,,,5,5
272,200322,5,5,5,5
276,200322,5,5,5,5
277,200322,5,5,5,5
288,200322,5,5,5,5
294,200322,5,5,5,5
295,200322,5,5,5,5
299,200322,9,9,10,10
311,200322,5,5,5,5
321,200322,5,5,5,5
322,200322,5,5,5,5
325,200322,5,5,5,5
333,200322,5,5,5,5
342,200322,5,5,5,5
344,200322,5,5,5,5
345,200322,5,5,5,5
358,200322,5,5,5,5
362,200322,5,5,5,5
366,200322,5,5,5,5
374,200322,,,5,5
413,200322,,,5,5
431,200322,5,5,5,5
435,200322,5,5,5,5
470,200322,5,5,5,5
479,200322,5,5,5,5
504,200322,5,5,5,5
513,200322,5,5,5,5
523,200322,5,5,5,5
576,200322,5,5,5,5
608,200322,5,5,5,5
610,200322,,,5,5
616,200322,5,5,5,5
620,200322,5,5,5,5
629,200322,5,5,5,5
644,200322,5,5,5,5
653,200322,5,5,5,5
668,200322,5,5,5,5
676,200322,5,5,5,5
679,200322,5,5,5,5
680,200322,5,5,5,5
691,200322,5,5,5,5
706,200322,5,5,5,5
707,200322,5,5,5,5
717,200322,5,5,5,5
718,200322,5,5,6,6
719,200322,5,5,5,5
720,200322,5,5,5,5
744,200322,5,5,5,5
745,200322,5,5,5,5
753,200322,5,5,5,5
766,200322,5,5,5,5
770,200322,5,5,5,5
772,200322,5,5,5,5
784,200322,5,5,5,5
797,200322,5,5,5,5
803,200322,5,5,5,5
818,200322,,,5,5
831,200322,5,5,5,5
832,200322,5,5,5,5
878,200322,5,5,5,5
879,200322,5,5,5,5
880,200322,5,5,5,5
895,200322,5,5,5,5
954,200322,5,5,5,5
977,200322,5,5,5,5
979,200322,5,5,5,5
980,200322,5,5,5,5
995,200322,5,5,5,5
998,200322,5,5,5,5
999,200322,5,5,5,5
1002,200322,5,5,5,5
1004,200322,5,5,5,5
1005,200322,,,5,5
1023,200322,5,5,5,5
1026,200322,5,5,5,5
1027,200322,5,5,5,5
1044,200322,5,5,5,5
1045,200322,5,5,8,9
1047,200322,5,5,5,5
1048,200322,5,5,5,5
1050,200322,5,5,5,5
1064,200322,5,5,5,5
1067,200322,13,13,18,18
1069,200322,5,5,5,5
1071,200322,5,5,5,5
1072,200322,16,16,16,16
1073,200322,5,5,5,5
1074,200322,5,5,5,5
1088,200322,5,5,5,5
1090,200322,9,9,10,10
1091,200322,5,5,6,6
1094,200322,5,5,5,5
1095,200322,5,5,5,5
1112,200322,8,8,10,10
1114,200322,5,5,5,5
1115,200322,5,5,5,5
1116,200322,5,5,5,5
1117,200322,5,5,5,5
1133,200322,5,5,5,5
1134,200322,6,6,6,6
1135,200322,5,5,6,6
1138,200322,5,5,5,5
1145,200322,5,5,5,5
1155,200322,9,9,9,9
1156,200322,5,5,5,5
1157,200322,11,11,14,14
1158,200322,5,5,5,5
1159,200322,5,5,5,5
1175,200322,,,5,5
1176,200322,5,5,5,5
1177,200322,15,20,15,20
1178,200322,21,22,22,23
1179,200322,6,6,6,6
1180,200322,5,5,5,5
1194,200322,5,5,5,5
1195,200322,5,5,5,5
1196,200322,5,5,5,5
1197,200322,12,14,14,16
1198,200322,46,46,49,49
1199,200322,6,6,6,6
1200,200322,5,5,5,5
1213,200322,5,5,5,5
1214,200322,5,6,5,6
1215,200322,31,31,33,33
1216,200322,64,64,69,69
1217,200322,11,11,11,11
1218,200322,5,5,5,5
1220,200322,5,5,5,5
1222,200322,5,5,5,5
1228,200322,5,5,5,5
1229,200322,20,24,21,25
1230,200322,79,79,80,80
1231,200322,57,57,60,61
1232,200322,6,6,7,7
1233,200322,5,5,5,5
1234,200322,5,5,5,5
1242,200322,8,12,8,13
1243,200322,23,25,25,27
1244,200322,192,193,199,200
1245,200322,24,24,25,25
1246,200322,5,5,5,5
1255,200322,5,5,5,5
1256,200322,9,11,9,11
1257,200322,89,89,93,93
1258,200322,28,28,32,32
1259,200322,7,7,7,7
1270,200322,5,5,5,5
1271,200322,63,64,68,69
1272,200322,19,19,20,20
1273,200322,5,5,5,5
1274,200322,5,5,5,5
1282,200322,70,71,76,77
1283,200322,42,42,46,46
1284,200322,12,12,13,13
1285,200322,5,5,5,5
1294,200322,126,126,134,134
1295,200322,24,24,29,29
1296,200322,5,5,5,5
1297,200322,5,5,5,5
1305,200322,11,11,11,11
1306,200322,18,18,21,21
1307,200322,11,11,12,12
1308,200322,5,5,5,5
1318,200322,12,12,12,12
1319,200322,5,5,5,5
1328,200322,5,5,5,5
1329,200322,5,5,5,5
1349,200322,5,5,5,5
1351,200322,5,5,5,5
1355,200322,,,5,5
1359,200322,5,5,5,5
1363,200322,5,5,5,5
1364,200322,5,5,5,5
1675,200322,5,5,5,5
1719,200322,5,5,5,5
1893,200322,5,5,5,5
1964,200322,5,5,5,5
55,200322,,5,,5
66,200322,,5,,5
68,200322,,5,,5
84,200322,,5,,5
617,200322,,5,,5
855,200322,,5,,5
947,200322,,5,,5
1317,200322,,5,,5
1365,200322,,5,,5
32,200323,5,5,5,5
37,200323,5,5,5,5
45,200323,5,5,5,5
48,200323,5,5,5,5
51,200323,,,5,5
56,200323,5,5,5,5
58,200323,5,5,5,5
66,200323,5,5,5,5
72,200323,5,5,5,5
79,200323,5,5,5,5
82,200323,5,5,5,5
84,200323,5,5,5,5
85,200323,5,5,5,5
90,200323,5,5,5,5
109,200323,5,5,5,5
110,200323,5,5,5,5
127,200323,5,5,5,5
129,200323,5,5,5,5
147,200323,5,5,5,5
148,200323,5,5,5,5
149,200323,5,5,5,5
168,200323,5,5,5,5
169,200323,5,5,5,5
181,200323,,,5,5
190,200323,5,5,5,5
205,200323,5,5,5,5
211,200323,5,5,5,5
232,200323,5,5,5,5
250,200323,5,5,5,5
253,200323,,,5,5
254,200323,5,5,5,5
272,200323,5,5,5,5
276,200323,5,5,5,5
277,200323,5,5,5,5
288,200323,5,5,5,5
294,200323,5,5,5,5
295,200323,5,5,5,5
299,200323,10,10,11,11
311,200323,5,5,5,5
321,200323,5,5,5,5
322,200323,5,5,5,5
325,200323,5,5,5,5
333,200323,5,5,5,5
342,200323,5,5,5,5
344,200323,5,5,5,5
345,200323,5,5,5,5
358,200323,,,5,5
362,200323,5,5,5,5
366,200323,,,5,5
374,200323,,,5,5
413,200323,,,5,5
431,200323,5,5,5,5
435,200323,5,5,5,5
446,200323,5,5,5,5
470,200323,5,5,5,5
479,200323,5,5,5,5
504,200323,,,5,5
513,200323,5,5,5,5
523,200323,5,5,5,5
556,200323,5,5,5,5
576,200323,5,5,5,5
600,200323,5,5,5,5
608,200323,,,5,5
610,200323,,,5,5
616,200323,5,5,5,5
620,200323,5,5,5,5
629,200323,5,5,5,5
635,200323,5,5,5,5
644,200323,5,5,5,5
653,200323,5,5,5,5
667,200323,5,5,5,5
668,200323,5,5,5,5
671,200323,5,5,5,5
676,200323,5,5,5,5
679,200323,5,5,5,5
680,200323,5,5,5,5
691,200323,5,5,5,5
705,200323,5,5,5,5
706,200323,5,5,5,5
707,200323,5,5,5,5
715,200323,5,5,5,5
717,200323,5,5,5,5
718,200323,7,7,10,10
719,200323,5,5,5,5
720,200323,5,5,5,5
743,200323,5,5,5,5
744,200323,5,5,5,5
745,200323,5,5,5,5
753,200323,5,5,5,5
766,200323,5,5,5,5
770,200323,5,5,5,5
772,200323,5,5,5,5
784,200323,5,5,5,5
785,200323,5,5,5,5
793,200323,5,5,5,5
797,200323,5,5,5,5
799,200323,5,5,5,5
803,200323,5,5,5,5
818,200323,,,5,5
819,200323,5,5,5,5
831,200323,5,5,5,5
832,200323,5,5,5,5
871,200323,5,5,5,5
876,200323,5,5,5,5
878,200323,5,5,5,5
879,200323,5,5,5,5
880,200323,5,5,5,5
881,200323,5,5,5,5
895,200323,5,5,5,5
954,200323,5,5,5,5
957,200323,5,5,5,5
973,200323,5,5,5,5
977,200323,5,5,5,5
979,200323,5,5,5,5
980,200323,5,5,5,5
995,200323,5,5,5,5
998,200323,5,5,5,5
999,200323,5,5,5,5
1002,200323,5,5,5,5
1004,200323,5,5,5,5
1005,200323,,,5,5
1023,200323,5,5,5,5
1026,200323,5,5,5,5
1027,200323,5,5,5,5
1044,200323,5,5,5,5
1045,200323,8,8,11,12
1047,200323,5,5,5,5
1048,200323,5,5,5,5
1049,200323,5,5,5,5
1050,200323,5,5,5,5
1051,200323,5,5,5,5
1064,200323,5,5,5,5
1067,200323,14,15,21,22
1069,200323,5,5,5,5
1071,200323,5,5,5,5
1072,200323,21,21,21,21
1073,200323,5,5,5,5
1074,200323,5,5,5,5
1087,200323,5,5,5,5
1088,200323,5,5,5,5
1090,200323,10,11,11,12
1091,200323,5,5,7,7
1094,200323,5,5,5,5
1095,200323,5,5,5,5
1109,200323,5,5,5,5
1112,200323,10,10,12,12
1114,200323,5,5,5,5
1115,200323,5,5,5,5
1116,200323,5,5,5,5
1117,200323,5,5,5,5
1133,200323,5,5,5,5
1134,200323,8,8,8,8
1135,200323,5,5,6,6
1138,200323,5,5,5,5
1145,200323,5,5,5,5
1153,200323,5,5,5,5
1155,200323,12,12,12,12
1156,200323,7,7,8,8
1157,200323,14,14,17,17
1158,200323,5,5,5,5
1159,200323,5,5,5,5
1160,200323,5,5,5,5
1175,200323,,,5,5
1176,200323,5,5,5,5
1177,200323,21,25,21,26
1178,200323,26,27,28,29
1179,200323,8,8,8,8
1180,200323,5,5,5,5
1185,200323,5,5,5,5
1194,200323,5,5,5,5
1195,200323,,,5,5
1196,200323,6,6,7,7
1197,200323,17,18,20,22
1198,200323,56,56,60,60
1199,200323,8,8,8,8
1200,200323,5,5,5,5
1213,200323,5,5,5,5
1214,200323,5,7,5,7
1215,200323,40,40,43,43
1216,200323,80,80,88,88
1217,200323,19,19,19,19
1218,200323,5,5,5,5
1220,200323,5,5,5,5
1222,200323,5,5,5,5
1228,200323,5,5,5,5
1229,200323,26,29,28,32
1230,200323,97,97,100,100
1231,200323,76,76,79,80
1232,200323,9,9,10,10
1233,200323,5,5,5,5
1234,200323,,,5,5
1242,200323,8,12,10,15
1243,200323,30,34,33,37
1244,200323,221,222,231,232
1245,200323,28,28,29,29
1246,200323,5,5,5,5
1255,200323,5,5,5,5
1256,200323,11,13,12,15
1257,200323,107,107,112,112
1258,200323,34,34,39,39
1259,200323,10,10,10,10
1270,200323,5,5,5,5
1271,200323,77,78,83,84
1272,200323,22,22,24,24
1273,200323,5,5,5,5
1274,200323,,,5,5
1282,200323,81,82,89,90
1283,200323,46,46,54,54
1284,200323,16,16,17,17
1285,200323,5,5,5,5
1294,200323,161,162,175,176
1295,200323,28,28,34,34
1296,200323,5,5,5,5
1297,200323,5,5,5,5
1305,200323,13,13,14,14
1306,200323,19,19,24,24
1307,200323,12,12,13,13
1308,200323,5,5,5,5
1318,200323,12,12,13,13
1319,200323,5,5,5,5
1328,200323,5,5,6,6
1329,200323,5,5,5,5
1349,200323,5,5,5,5
1351,200323,5,5,5,5
1355,200323,,,5,5
1359,200323,5,5,5,5
1363,200323,5,5,5,5
1364,200323,5,5,5,5
1369,200323,5,5,5,5
1396,200323,5,5,5,5
1675,200323,5,5,5,5
1719,200323,5,5,5,5
1893,200323,5,5,5,5
1964,200323,5,5,5,5
55,200323,,5,,5
68,200323,,5,,5
617,200323,,5,,5
855,200323,,5,,5
947,200323,,5,,5
1317,200323,,5,,5
1365,200323,,5,,5
32,200324,5,5,5,5
37,200324,5,5,5,5
45,200324,5,5,5,5
48,200324,5,5,5,5
51,200324,,,5,5
54,200324,5,5,5,5
56,200324,5,5,5,5
58,200324,5,5,5,5
66,200324,5,5,5,5
72,200324,5,5,5,5
79,200324,5,5,5,5
82,200324,5,5,5,5
84,200324,5,5,5,5
85,200324,5,5,5,5
90,200324,5,5,5,5
109,200324,5,5,5,5
110,200324,5,5,5,5
127,200324,5,5,6,6
129,200324,5,5,5,5
147,200324,5,5,5,5
148,200324,5,5,5,5
149,200324,5,5,5,5
168,200324,5,5,5,5
169,200324,5,5,5,5
181,200324,,,5,5
185,200324,5,5,5,5
190,200324,5,5,5,5
205,200324,5,5,5,5
211,200324,5,5,5,5
232,200324,5,5,5,5
250,200324,5,5,5,5
253,200324,,,5,5
254,200324,5,5,5,5
272,200324,5,5,5,5
276,200324,5,5,5,5
277,200324,5,5,5,5
288,200324,5,5,5,5
294,200324,5,5,5,5
295,200324,5,5,5,5
299,200324,11,11,12,12
311,200324,5,5,5,5
321,200324,5,5,5,5
322,200324,5,5,5,5
325,200324,5,5,5,5
333,200324,5,5,5,5
342,200324,5,5,5,5
344,200324,5,5,5,5
345,200324,5,5,5,5
347,200324,5,5,5,5
358,200324,,,5,5
362,200324,5,5,5,5
366,200324,,,5,5
374,200324,,,5,5
413,200324,,,5,5
431,200324,5,5,5,5
435,200324,,,5,5
446,200324,5,5,5,5
467,200324,5,5,5,5
470,200324,5,5,5,5
479,200324,5,5,5,5
504,200324,,,5,5
513,200324,5,5,5,5
521,200324,5,5,5,5
523,200324,5,5,5,5
556,200324,5,5,5,5
576,200324,5,5,5,5
599,200324,5,5,5,5
600,200324,5,5,5,5
602,200324,5,5,5,5
608,200324,,,5,5
610,200324,,,5,5
616,200324,5,5,5,5
620,200324,5,5,5,5
626,200324,5,5,5,5
629,200324,5,5,5,5
635,200324,5,5,5,5
644,200324,5,5,5,5
653,200324,5,5,5,5
660,200324,5,5,5,5
667,200324,5,5,5,5
668,200324,5,5,5,5
671,200324,5,5,5,5
676,200324,5,5,5,5
679,200324,5,5,5,5
680,200324,5,5,5,6
688,200324,5,5,5,5
691,200324,,5,5,5
705,200324,5,5,5,5
706,200324,5,5,5,5
707,200324,5,5,5,5
714,200324,5,5,5,5
715,200324,5,5,5,5
717,200324,5,5,5,5
718,200324,7,7,10,10
719,200324,5,5,5,5
720,200324,5,5,5,5
722,200324,5,5,5,5
740,200324,5,5,5,5
743,200324,5,5,5,5
744,200324,5,5,5,5
745,200324,5,5,5,5
753,200324,5,5,5,5
766,200324,5,5,5,5
767,200324,5,5,5,5
770,200324,5,5,5,5
772,200324,5,5,5,5
784,200324,5,5,5,5
785,200324,5,5,5,5
793,200324,5,5,5,5
794,200324,5,5,5,5
797,200324,5,5,5,5
799,200324,5,5,5,5
803,200324,,,5,5
818,200324,,,5,5
819,200324,5,5,5,5
828,200324,5,5,5,5
831,200324,5,5,5,5
832,200324,5,5,5,5
871,200324,5,5,5,5
876,200324,5,5,5,5
878,200324,5,5,5,5
879,200324,5,5,5,5
880,200324,5,5,5,5
881,200324,5,5,5,5
895,200324,5,5,5,5
905,200324,5,5,5,5
929,200324,5,5,5,5
954,200324,8,8,8,8
957,200324,5,5,5,5
973,200324,5,5,5,5
977,200324,5,5,5,5
979,200324,5,5,5,5
980,200324,5,5,5,5
995,200324,,,5,5
998,200324,5,5,5,5
999,200324,5,5,5,5
1002,200324,5,5,5,5
1004,200324,5,5,5,5
1005,200324,5,5,5,5
1023,200324,5,5,5,5
1024,200324,5,5,5,5
1026,200324,5,5,5,5
1027,200324,5,5,5,5
1030,200324,5,5,5,5
1044,200324,5,5,5,5
1045,200324,10,13,16,20
1047,200324,,,5,5
1048,200324,5,5,5,5
1049,200324,5,5,5,5
1050,200324,5,5,5,5
1051,200324,5,5,5,5
1064,200324,5,5,5,5
1065,200324,5,5,5,5
1066,200324,5,5,5,5
1067,200324,17,19,27,29
1069,200324,5,5,5,5
1071,200324,5,5,5,5
1072,200324,27,27,28,28
1073,200324,5,5,5,5
1074,200324,5,5,5,5
1087,200324,5,5,5,5
1088,200324,5,5,5,5
1090,200324,16,19,17,20
1091,200324,5,5,8,8
1094,200324,7,7,7,7
1095,200324,5,5,5,5
1109,200324,5,5,5,5
1112,200324,13,13,15,15
1114,200324,5,5,5,5
1115,200324,5,5,5,5
1116,200324,5,5,5,5
1117,200324,5,5,5,5
1132,200324,5,5,5,5
1133,200324,5,5,5,5
1134,200324,9,9,10,10
1135,200324,5,5,6,6
1138,200324,5,5,5,5
1145,200324,5,5,5,5
1152,200324,5,5,5,5
1153,200324,5,5,5,5
1155,200324,16,16,16,16
1156,200324,9,10,10,11
1157,200324,19,19,23,23
1158,200324,5,5,5,5
1159,200324,5,5,5,5
1160,200324,5,5,5,5
1175,200324,,,5,5
1176,200324,5,5,5,5
1177,200324,25,30,25,31
1178,200324,34,35,37,38
1179,200324,11,11,11,11
1180,200324,5,5,5,5
1185,200324,5,5,5,5
1194,200324,5,5,5,5
1195,200324,,,5,5
1196,200324,10,11,11,12
1197,200324,19,20,24,26
1198,200324,65,65,72,72
1199,200324,9,9,9,9
1200,200324,5,5,5,5
1213,200324,5,5,5,5
1214,200324,6,8,6,8
1215,200324,54,54,57,57
1216,200324,91,91,103,103
1217,200324,28,28,31,31
1218,200324,5,5,5,5
1220,200324,5,5,5,5
1222,200324,5,5,5,5
1228,200324,5,5,5,5
1229,200324,36,37,38,42
1230,200324,136,136,143,143
1231,200324,84,86,99,102
1232,200324,12,12,14,14
1233,200324,5,5,5,5
1234,200324,,,5,5
1235,200324,5,5,5,5
1242,200324,12,15,16,21
1243,200324,43,46,48,52
1244,200324,265,266,284,285
1245,200324,32,32,36,36
1246,200324,6,6,6,6
1255,200324,5,5,5,5
1256,200324,17,19,18,22
1257,200324,151,153,160,162
1258,200324,46,47,51,52
1259,200324,14,14,15,15
1270,200324,5,5,6,6
1271,200324,98,99,107,108
1272,200324,31,31,34,34
1273,200324,5,5,5,5
1274,200324,,,5,5
1279,200324,5,5,5,5
1282,200324,100,101,110,111
1283,200324,64,64,74,74
1284,200324,19,19,20,20
1285,200324,5,5,5,5
1294,200324,199,200,218,219
1295,200324,36,36,47,47
1296,200324,5,5,5,5
1297,200324,5,5,5,5
1305,200324,15,15,17,17
1306,200324,26,26,32,32
1307,200324,15,15,18,18
1308,200324,5,5,5,5
1309,200324,5,5,5,5
1318,200324,13,13,14,14
1319,200324,5,5,5,5
1328,200324,8,8,10,10
1329,200324,5,5,5,5
1347,200324,5,5,5,5
1348,200324,5,5,5,5
1349,200324,,,5,5
1351,200324,5,5,5,5
1355,200324,,,5,5
1359,200324,5,5,5,5
1363,200324,5,5,6,6
1364,200324,5,5,5,5
1369,200324,5,5,5,5
1396,200324,5,5,5,5
1675,200324,5,5,5,5
1719,200324,5,5,5,5
1893,200324,5,5,5,5
1964,200324,5,5,5,5
55,200324,,5,,5
68,200324,,5,,5
617,200324,,5,,5
855,200324,,,,5
947,200324,,5,,5
1317,200324,,,,5
1365,200324,,,,5
32,200325,5,5,5,5
37,200325,5,5,5,5
45,200325,,5,5,5
48,200325,,,5,5
51,200325,,,5,5
54,200325,5,5,5,5
56,200325,5,5,5,5
58,200325,5,5,5,5
66,200325,5,6,5,6
72,200325,5,5,5,5
79,200325,5,5,5,5
82,200325,5,5,5,5
84,200325,5,5,5,5
85,200325,5,5,5,5
90,200325,5,5,5,5
109,200325,5,5,5,5
110,200325,5,5,5,5
127,200325,5,5,6,6
129,200325,,,5,5
147,200325,5,5,5,5
148,200325,5,5,5,5
149,200325,5,5,5,5
168,200325,,,5,5
169,200325,5,5,5,5
181,200325,,,5,5
185,200325,5,5,5,5
190,200325,5,5,5,5
205,200325,5,5,5,5
211,200325,5,5,5,5
232,200325,5,5,5,5
250,200325,5,5,5,5
253,200325,,,5,5
254,200325,5,5,5,5
272,200325,5,5,5,5
276,200325,5,5,5,5
277,200325,5,5,6,6
288,200325,5,5,5,5
294,200325,5,5,5,5
295,200325,5,5,5,5
299,200325,11,11,12,12
311,200325,5,5,5,5
321,200325,5,5,5,5
322,200325,,,5,5
325,200325,5,5,5,5
333,200325,5,5,5,5
340,200325,5,5,5,5
342,200325,5,5,5,5
344,200325,5,5,5,5
345,200325,5,5,5,5
346,200325,5,5,5,5
347,200325,5,5,5,5
358,200325,,,5,5
362,200325,5,5,5,5
366,200325,,,5,5
373,200325,5,5,5,5
374,200325,,,5,5
391,200325,5,5,5,5
413,200325,,,5,5
431,200325,5,5,5,5
435,200325,,,5,5
446,200325,5,5,5,5
449,200325,5,5,5,5
463,200325,5,5,5,5
467,200325,5,5,5,5
470,200325,5,5,5,5
479,200325,5,5,5,5
504,200325,,,5,5
509,200325,5,5,5,5
513,200325,,,5,5
521,200325,5,5,5,5
523,200325,5,5,5,5
535,200325,5,5,5,5
554,200325,5,5,5,5
556,200325,5,5,5,5
572,200325,5,5,5,5
576,200325,5,5,5,5
599,200325,5,5,5,5
600,200325,5,5,5,5
602,200325,5,5,5,5
608,200325,,,5,5
610,200325,,,5,5
616,200325,5,5,5,5
620,200325,5,5,5,5
626,200325,5,5,5,5
629,200325,5,5,5,5
635,200325,5,5,5,5
644,200325,5,5,5,5
653,200325,5,5,5,5
660,200325,5,5,5,5
667,200325,5,5,5,5
668,200325,,,5,5
671,200325,5,5,5,5
676,200325,5,5,5,5
679,200325,5,5,5,5
680,200325,5,5,5,6
688,200325,5,5,5,5
691,200325,,5,5,5
705,200325,5,5,5,5
706,200325,5,5,5,5
707,200325,5,5,5,5
713,200325,5,5,5,5
714,200325,5,5,5,5
715,200325,5,5,5,5
717,200325,,,5,5
718,200325,11,11,14,14
719,200325,5,5,5,5
720,200325,5,5,6,6
722,200325,5,5,5,5
740,200325,5,5,5,5
743,200325,5,5,5,5
744,200325,5,5,5,5
745,200325,5,5,5,5
753,200325,5,5,5,5
763,200325,5,5,5,5
766,200325,5,5,5,5
767,200325,5,5,5,5
770,200325,5,5,5,5
772,200325,5,5,5,5
784,200325,5,5,5,5
785,200325,5,5,5,5
790,200325,5,5,5,5
792,200325,5,5,5,5
793,200325,5,5,5,5
794,200325,8,9,8,9
797,200325,5,5,5,5
799,200325,5,5,5,5
803,200325,,,5,5
818,200325,,,5,5
819,200325,6,6,6,6
828,200325,5,5,5,5
831,200325,5,5,5,5
832,200325,5,5,5,5
871,200325,5,5,5,5
876,200325,5,5,5,5
878,200325,5,5,5,5
879,200325,5,5,5,5
880,200325,5,5,5,5
881,200325,5,5,5,5
895,200325,5,5,5,5
901,200325,5,5,5,5
905,200325,5,5,5,5
929,200325,5,5,5,5
954,200325,9,9,9,9
957,200325,5,5,5,5
973,200325,5,5,5,5
977,200325,5,5,5,5
979,200325,5,5,5,5
980,200325,5,5,5,5
995,200325,5,5,5,5
998,200325,5,5,5,5
999,200325,5,5,5,5
1002,200325,5,5,5,5
1004,200325,5,5,5,5
1005,200325,5,5,5,5
1023,200325,5,5,5,5
1024,200325,5,5,5,5
1026,200325,5,5,5,5
1027,200325,5,5,5,5
1030,200325,5,5,5,5
1044,200325,7,8,7,8
1045,200325,9,12,16,20
1046,200325,5,5,5,5
1047,200325,,,5,5
1048,200325,5,5,5,5
1049,200325,5,5,5,5
1050,200325,9,9,9,9
1051,200325,5,5,5,5
1064,200325,5,5,5,5
1065,200325,5,5,5,5
1066,200325,5,5,5,5
1067,200325,16,19,29,32
1069,200325,5,5,5,5
1071,200325,5,5,5,5
1072,200325,31,31,33,33
1073,200325,5,5,5,5
1074,200325,5,5,5,5
1087,200325,5,5,5,5
1088,200325,5,5,5,5
1090,200325,17,21,19,23
1091,200325,5,5,8,8
1094,200325,9,9,9,9
1095,200325,7,7,7,7
1109,200325,5,5,5,5
1112,200325,11,12,16,17
1114,200325,5,5,5,5
1115,200325,5,5,5,5
1116,200325,5,5,5,5
1117,200325,5,5,5,5
1132,200325,5,5,5,5
1133,200325,5,5,5,5
1134,200325,9,9,10,10
1135,200325,5,5,7,7
1138,200325,5,5,5,5
1145,200325,5,5,5,5
1152,200325,5,5,5,5
1153,200325,5,5,5,5
1155,200325,14,14,18,18
1156,200325,11,12,14,15
1157,200325,20,20,25,25
1158,200325,5,5,5,5
1159,200325,5,5,5,5
1160,200325,5,5,5,5
1175,200325,,,5,5
1176,200325,5,5,5,5
1177,200325,34,35,37,43
1178,200325,35,35,44,45
1179,200325,8,8,11,11
1180,200325,5,5,5,5
1185,200325,5,5,5,5
1194,200325,5,5,5,5
1195,200325,,,5,5
1196,200325,11,12,13,14
1197,200325,25,29,30,35
1198,200325,73,73,85,85
1199,200325,6,6,9,9
1200,200325,5,5,5,5
1213,200325,5,5,5,5
1214,200325,10,12,10,12
1215,200325,67,68,70,71
1216,200325,105,105,126,126
1217,200325,30,30,35,35
1218,200325,5,5,6,6
1220,200325,5,5,5,5
1221,200325,5,5,5,5
1222,200325,5,5,5,5
1228,200325,5,5,5,6
1229,200325,49,51,52,57
1230,200325,157,159,172,174
1231,200325,96,98,119,122
1232,200325,17,17,19,19
1233,200325,5,5,5,5
1234,200325,,,5,5
1235,200325,5,5,5,5
1242,200325,17,20,23,28
1243,200325,56,59,62,66
1244,200325,288,289,338,339
1245,200325,31,31,38,38
1246,200325,5,5,6,6
1255,200325,5,5,5,5
1256,200325,24,26,26,30
1257,200325,155,157,180,182
1258,200325,51,52,60,61
1259,200325,15,15,16,16
1260,200325,5,5,5,5
1270,200325,5,5,6,6
1271,200325,109,109,126,127
1272,200325,41,41,47,47
1273,200325,5,5,6,6
1274,200325,5,5,5,5
1279,200325,5,5,5,5
1282,200325,108,109,129,130
1283,200325,71,71,91,91
1284,200325,19,19,24,24
1285,200325,5,5,5,5
1294,200325,216,217,254,255
1295,200325,44,44,60,60
1296,200325,,,5,5
1297,200325,5,5,5,5
1305,200325,16,16,19,19
1306,200325,28,29,38,39
1307,200325,16,16,20,20
1308,200325,5,5,5,5
1309,200325,5,5,5,5
1317,200325,5,5,5,5
1318,200325,14,14,19,19
1319,200325,5,5,5,5
1328,200325,12,12,15,15
1329,200325,,,5,5
1347,200325,5,5,5,5
1348,200325,5,5,5,5
1349,200325,,,5,5
1351,200325,5,5,5,5
1355,200325,,,5,5
1359,200325,5,5,5,5
1363,200325,5,5,7,7
1364,200325,5,5,5,5
1369,200325,5,5,5,5
1396,200325,5,5,5,5
1675,200325,5,5,5,5
1699,200325,5,5,5,5
1719,200325,5,5,5,5
1743,200325,5,5,5,5
1893,200325,5,5,5,5
1964,200325,5,5,5,5
55,200325,,5,,5
68,200325,,5,,5
575,200325,,5,,5
617,200325,,5,,5
855,200325,,,,5
947,200325,,5,,5
1365,200325,,,,5
26,200326,5,5,5,5
32,200326,,,5,5
33,200326,5,5,5,5
37,200326,5,5,5,5
45,200326,,5,5,5
46,200326,5,5,5,5
48,200326,,,5,5
51,200326,,,5,5
54,200326,5,5,5,5
56,200326,5,5,5,5
58,200326,,,5,5
60,200326,5,5,5,5
66,200326,5,6,5,6
72,200326,5,5,5,5
79,200326,5,5,5,5
82,200326,,5,5,5
84,200326,5,5,5,5
85,200326,5,5,5,5
90,200326,5,5,5,5
91,200326,5,5,5,5
104,200326,5,5,5,5
109,200326,5,5,5,5
110,200326,5,5,5,5
127,200326,5,5,6,6
129,200326,,,5,5
147,200326,5,5,5,5
148,200326,5,5,5,5
149,200326,5,5,5,5
168,200326,,,5,5
169,200326,5,5,5,5
170,200326,5,5,5,5
181,200326,,,5,5
185,200326,5,5,5,5
190,200326,5,5,5,5
191,200326,5,5,5,5
205,200326,5,5,5,5
211,200326,5,5,5,5
232,200326,5,5,5,5
250,200326,5,5,5,5
253,200326,,,5,5
254,200326,5,5,5,5
269,200326,5,5,5,5
272,200326,5,5,5,5
276,200326,7,8,7,8
277,200326,6,6,7,7
288,200326,5,5,5,5
294,200326,5,5,5,5
295,200326,5,5,5,5
299,200326,12,12,14,14
311,200326,,,5,5
321,200326,5,5,5,5
322,200326,,,5,5
325,200326,5,5,5,5
333,200326,5,5,5,5
